10 36.399831 -0.466475 8 11.1194 -16.2096
10 36.399831 -0.466475 24 5.2662 -14.3479
11 41.581565 -0.884437 3.6 13.8572 -17.0152
11 41.581565 -0.884437 4.5 13.6960 -17.0477
11 41.581565 -0.884437 5.8 12.8842 -16.8067
11 41.581565 -0.884437 8 11.8491 -16.5014
11 41.581565 -0.884437 24 8.8629 -15.7865
12 42.908694 -0.888909 3.6 14.2310 -17.1647
12 42.908694 -0.888909 4.5 13.8844 -17.1231
12 42.908694 -0.888909 5.8 13.4458 -17.0313
12 42.908694 -0.888909 8 11.2700 -16.2698
12 42.908694 -0.888909 24 8.1326 -15.4944
13 47.824267 -0.3903 3.6 13.7759 -16.9826
13 47.824267 -0.3903 4.5 13.9805 -17.1616
13 47.824267 -0.3903 5.8 12.0386 -16.4684
13 47.824267 -0.3903 8 10.5544 -15.9836
13 47.824267 -0.3903 24 8.1618 -15.5061
14 48.707895 0.961547 3.6 13.2548 -16.7742
14 48.707895 0.961547 4.5 13.3836 -16.9228
14 48.707895 0.961547 5.8 12.6000 -16.6930
14 48.707895 0.961547 8 11.4185 -16.3292
14 48.707895 0.961547 24 7.9291 -15.4130
15 54.574569 -0.511079 3.6 13.3993 -16.8320
15 54.574569 -0.511079 4.5 13.4654 -16.9555
15 54.574569 -0.511079 5.8 12.0092 -16.4567
15 54.574569 -0.511079 8 10.5648 -15.9877
15 54.574569 -0.511079 24 7.8297 -15.3733
16 54.657243 -0.256119 3.6 12.9420 -16.6491
16 54.657243 -0.256119 4.5 12.8327 -16.7025
16 54.657243 -0.256119 5.8 11.5243 -16.2627
16 54.657243 -0.256119 8 9.8864 -15.7163
16 54.657243 -0.256119 24 6.6207 -14.8897
17 55.307833 0.810834 3.6 13.3376 -16.8073
17 55.307833 0.810834 4.5 13.5701 -16.9974
17 55.307833 0.810834 5.8 12.0133 -16.4583
17 55.307833 0.810834 8 10.5139 -15.9674
17 55.307833 0.810834 24 7.5633 -15.2667
18 57.4744 -0.3873 3.6 13.4413 -16.8488
18 57.4744 -0.3873 4.5 13.2799 -16.8813
18 57.4744 -0.3873 5.8 12.1117 -16.4977
18 57.4744 -0.3873 8 10.5242 -15.9715
18 57.4744 -0.3873 24 7.1425 -15.0984
19 58.441232 -0.470409 3.6 12.8635 -16.6177
19 58.441232 -0.470409 4.5 12.9815 -16.7620
19 58.441232 -0.470409 5.8 12.1001 -16.4930
19 58.441232 -0.470409 8 10.8741 -16.1114
19 58.441232 -0.470409 24 6.2132 -14.7267
20 59.217833 0.396467 3.6 14.3861 -17.2267
20 59.217833 0.396467 4.5 14.7799 -17.4813
20 59.217833 0.396467 5.8 15.4069 -17.8157
20 59.217833 0.396467 8 12.0385 -16.5772
20 59.217833 0.396467 24 8.3528 -15.5825
21 59.545904 0.776002 3.6 13.5830 -16.9055
21 59.545904 0.776002 4.5 13.4854 -16.9635
21 59.545904 0.776002 5.8 12.6557 -16.7153
21 59.545904 0.776002 8 10.6225 -16.0108
21 59.545904 0.776002 24 7.8147 -15.3673
22 61.3505 -0.1085 3.6 13.9762 -17.0627
22 61.3505 -0.1085 4.5 14.0237 -17.1788
22 61.3505 -0.1085 5.8 13.4428 -17.0301
22 61.3505 -0.1085 8 11.6204 -16.4099
22 61.3505 -0.1085 24 8.6593 -15.7051
23 63.349203 -0.768282 3.6 13.9962 -17.0708
23 63.349203 -0.768282 4.5 14.0174 -17.1763
23 63.349203 -0.768282 5.8 13.0728 -16.8821
23 63.349203 -0.768282 8 11.6042 -16.4035
23 63.349203 -0.768282 24 8.5783 -15.6727
24 299.362072 0.731691 3.6 14.2198 -17.1602
24 299.362072 0.731691 4.5 14.7984 -17.4887
24 299.362072 0.731691 5.8 15.9459 -18.0314
24 299.362072 0.731691 8 12.4404 -16.7379
24 299.362072 0.731691 24 9.9845 -16.2352
25 299.398377 0.888066 3.6 12.8410 -16.6087
25 299.398377 0.888066 4.5 12.9004 -16.7295
25 299.398377 0.888066 5.8 12.4499 -16.6330
25 299.398377 0.888066 8 10.8946 -16.1196
25 299.398377 0.888066 24 7.4851 -15.2354
26 302.037426 -0.528374 3.6 13.1229 -16.7214
26 302.037426 -0.528374 4.5 12.9573 -16.7523
26 302.037426 -0.528374 5.8 11.6163 -16.2995
26 302.037426 -0.528374 8 9.6464 -15.6204
26 302.037426 -0.528374 24 6.6819 -14.9141
27 302.373292 -0.0235 3.6 13.9105 -17.0365
27 302.373292 -0.0235 4.5 12.6754 -16.6395
27 302.373292 -0.0235 5.8 11.7325 -16.3460
27 302.373292 -0.0235 8 11.3728 -16.3109
27 302.373292 -0.0235 24 6.7191 -14.9290
28 306.6815 0.015125 3.6 10.8576 -15.8153
28 306.6815 0.015125 4.5 10.8003 -15.8895
28 306.6815 0.015125 5.8 10.4745 -15.8428
28 306.6815 0.015125 8 9.8195 -15.6896
28 306.6815 0.015125 24 6.5612 -14.8659
29 314.143892 -0.682605 3.6 14.6867 -17.3470
29 314.143892 -0.682605 4.5 14.1396 -17.2252
29 314.143892 -0.682605 5.8 13.2836 -16.9664
29 314.143892 -0.682605 8 12.3629 -16.7069
29 314.143892 -0.682605 24 8.6462 -15.6999
30 316.873061 -0.599138 3.6 12.0291 -16.2839
30 316.873061 -0.599138 4.5 12.0443 -16.3871
30 316.873061 -0.599138 5.8 10.9873 -16.0479
30 316.873061 -0.599138 8 9.6428 -15.6189
30 316.873061 -0.599138 24 6.4727 -14.8305
31 317.039057 -0.49782 3.6 12.7652 -16.5783
31 317.039057 -0.49782 4.5 12.7490 -16.6690
31 317.039057 -0.49782 5.8 11.3445 -16.1908
31 317.039057 -0.49782 8 9.7529 -15.6629
31 317.039057 -0.49782 24 5.6352 -14.4955
32 318.527084 0.504229 3.6 13.0200 -16.6803
32 318.527084 0.504229 4.5 12.8906 -16.7256
32 318.527084 0.504229 5.8 12.1962 -16.5315
32 318.527084 0.504229 8 10.6033 -16.0031
32 318.527084 0.504229 24 7.0826 -15.0744
33 318.729619 -0.097762 3.6 12.4375 -16.4473
33 318.729619 -0.097762 4.5 12.1652 -16.4355
33 318.729619 -0.097762 5.8 11.0713 -16.0815
33 318.729619 -0.097762 8 9.4220 -15.5306
33 318.729619 -0.097762 24 5.2766 -14.3520
34 321.402694 0.652191 3.6 11.5243 -16.0820
34 321.402694 0.652191 4.5 11.2663 -16.0759
34 321.402694 0.652191 5.8 9.8388 -15.5885
34 321.402694 0.652191 8 8.3313 -15.0943
34 321.402694 0.652191 24 5.1201 -14.2894
35 322.552422 0.815422 3.6 11.4797 -16.0641
35 322.552422 0.815422 4.5 11.5836 -16.2028
35 322.552422 0.815422 5.8 11.8838 -16.4065
35 322.552422 0.815422 8 11.6820 -16.4346
35 322.552422 0.815422 24 5.2424 -14.3384
36 324.32325 0.317 3.6 13.4795 -16.8640
36 324.32325 0.317 4.5 13.3881 -16.9246
36 324.32325 0.317 5.8 12.2571 -16.5558
36 324.32325 0.317 8 10.9645 -16.1476
36 324.32325 0.317 24 7.8967 -15.4001
37 325.245517 -0.799997 3.6 12.9511 -16.6527
37 325.245517 -0.799997 4.5 13.1967 -16.8480
37 325.245517 -0.799997 5.8 11.8654 -16.3991
37 325.245517 -0.799997 8 10.3832 -15.9151
37 325.245517 -0.799997 24 7.1579 -15.1046
38 333.445875 0.356375 3.6 12.0955 -16.3105
38 333.445875 0.356375 4.5 11.8642 -16.3150
38 333.445875 0.356375 5.8 10.6040 -15.8946
38 333.445875 0.356375 8 9.0568 -15.3845
38 333.445875 0.356375 24 7.2328 -15.1345
39 335.104583 -0.066792 3.6 11.3001 -15.9923
39 335.104583 -0.066792 4.5 11.0855 -16.0036
39 335.104583 -0.066792 5.8 8.9511 -15.2334
39 335.104583 -0.066792 8 7.5039 -14.7633
39 335.104583 -0.066792 24 5.6801 -14.5134
40 335.517 -0.378042 3.6 11.0239 -15.8818
40 335.517 -0.378042 4.5 11.0521 -15.9902
40 335.517 -0.378042 5.8 10.3807 -15.8053
40 335.517 -0.378042 8 9.1245 -15.4116
40 335.517 -0.378042 24 5.2366 -14.3360
41 341.646681 0.804627 3.6 11.2105 -15.9565
41 341.646681 0.804627 4.5 11.4854 -16.1635
41 341.646681 0.804627 5.8 11.3705 -16.2012
41 341.646681 0.804627 8 10.3542 -15.9035
41 341.646681 0.804627 24 7.9843 -15.4351
42 341.857467 -0.842779 3.6 13.5192 -16.8800
42 341.857467 -0.842779 4.5 13.2947 -16.8872
42 341.857467 -0.842779 5.8 12.1239 -16.5026
42 341.857467 -0.842779 8 10.4006 -15.9220
42 341.857467 -0.842779 24 7.6750 -15.3114
43 350.457146 -0.041708 3.6 13.4541 -16.8539
43 350.457146 -0.041708 4.5 13.4573 -16.9523
43 350.457146 -0.041708 5.8 14.2135 -17.3384
43 350.457146 -0.041708 8 13.0787 -16.9933
43 350.457146 -0.041708 24 7.4703 -15.2295
44 350.101407 0.389093 3.6 12.8105 -16.5965
44 350.101407 0.389093 4.5 12.4180 -16.5366
44 350.101407 0.389093 5.8 11.3378 -16.1881
44 350.101407 0.389093 8 9.8662 -15.7083
44 350.101407 0.389093 24 5.3861 -14.3958
45 350.455667 -0.045167 3.6 12.9291 -16.6439
45 350.455667 -0.045167 4.5 12.9270 -16.7402
45 350.455667 -0.045167 5.8 13.0020 -16.8538
45 350.455667 -0.045167 8 12.7725 -16.8708
45 350.455667 -0.045167 24 6.3082 -14.7647
46 357.148741 -0.57213 3.6 13.6107 -16.9166
46 357.148741 -0.57213 4.5 13.4707 -16.9576
46 357.148741 -0.57213 5.8 12.5311 -16.6655
46 357.148741 -0.57213 8 10.8949 -16.1198
46 357.148741 -0.57213 24 6.8258 -14.9717
47 357.737833 -0.092033 3.6 12.9578 -16.6554
47 357.737833 -0.092033 4.5 12.6917 -16.6461
47 357.737833 -0.092033 5.8 10.4981 -15.8522
47 357.737833 -0.092033 8 9.1327 -15.4149
47 357.737833 -0.092033 24 5.7137 -14.5269
